drugbank_id,name,enzy
DB09054,Idelalisib,P20815
DB09054,Idelalisib,Q9HB55
DB09054,Idelalisib,P24462
DB09054,Idelalisib,P22310
DB09061,Cannabidiol,P08684
DB09061,Cannabidiol,P33261
DB09061,Cannabidiol,P05177
DB09061,Cannabidiol,P20813
DB09061,Cannabidiol,P11712
DB09061,Cannabidiol,O60656
DB09061,Cannabidiol,P16662
DB09061,Cannabidiol,P04798
DB09061,Cannabidiol,Q16678
DB09061,Cannabidiol,P10632
DB09061,Cannabidiol,P10635
DB09061,Cannabidiol,P05181
DB09061,Cannabidiol,P23141
DB09061,Cannabidiol,P20815
DB09061,Cannabidiol,P11509
DB09061,Cannabidiol,O75795
DB09061,Cannabidiol,P24462
DB09061,Cannabidiol,P51589
DB09061,Cannabidiol,Q9HAW7
DB09061,Cannabidiol,F1T0I5
DB09061,Cannabidiol,O00519
DB09061,Cannabidiol,P09917
DB09061,Cannabidiol,P16050
DB09061,Cannabidiol,Q08257
DB09063,Ceritinib,P11712
DB09063,Ceritinib,P08684
DB09065,Cobicistat,P20815
DB09065,Cobicistat,P24462
DB09065,Cobicistat,P10635
DB09065,Cobicistat,P08684
DB09068,Vortioxetine,P10635
DB09068,Vortioxetine,P11712
DB09068,Vortioxetine,P33261
DB09068,Vortioxetine,P20813
DB09068,Vortioxetine,P08684
DB09068,Vortioxetine,P20815
DB09068,Vortioxetine,P11509
DB09068,Vortioxetine,P10632
DB09070,Tibolone,P08842
DB09070,Tibolone,P14060
DB09070,Tibolone,P26439
DB09070,Tibolone,P50225
DB09071,Tasimelteon,P08684
DB09071,Tasimelteon,P05177
DB09072,Sodium oxybate,Q8IWW8
DB09072,Sodium oxybate,Q13423
DB09072,Sodium oxybate,P51649
DB09073,Palbociclib,P08684
DB09073,Palbociclib,Q06520
DB09074,Olaparib,P08684
DB09074,Olaparib,P20815
DB09074,Olaparib,P20813
DB09074,Olaparib,P22309
DB09076,Umeclidinium,P10635
DB09078,Lenvatinib,P08684
DB09078,Lenvatinib,Q06278
DB09078,Lenvatinib,P10632
DB09078,Lenvatinib,P11712
DB09078,Lenvatinib,P05177
DB09078,Lenvatinib,P20813
DB09078,Lenvatinib,P33261
DB09078,Lenvatinib,P10635
DB09079,Nintedanib,P08684
DB09079,Nintedanib,P22309
DB09079,Nintedanib,Q9HAW7
DB09079,Nintedanib,Q9HAW9
DB09079,Nintedanib,Q9HAW8
DB09080,Olodaterol,P11712
DB09080,Olodaterol,P10632
DB09082,Vilanterol,P08684
DB09083,Ivabradine,P08684
DB09084,Benzydamine,P10635
DB09089,Trimebutine,P08684
DB09090,Pinaverium,P08684
DB09095,Difluocortolone,P08684
DB09095,Difluocortolone,P20815
DB09096,Benzoyl peroxide,P04040
DB09099,Somatostatin,P08684
DB09100,"Thyroid, porcine",P49895
DB09100,"Thyroid, porcine",Q92813
DB09100,"Thyroid, porcine",P55073
DB09100,"Thyroid, porcine",P50225
DB09100,"Thyroid, porcine",P50226
DB09100,"Thyroid, porcine",P0DMM9
DB09100,"Thyroid, porcine",O43704
DB09100,"Thyroid, porcine",O00338
DB09100,"Thyroid, porcine",P49888
DB09101,Elvitegravir,P08684
DB09101,Elvitegravir,P22309
DB09102,Daclatasvir,P20815
DB09102,Daclatasvir,P08684
DB09102,Daclatasvir,Q9HB55
DB09102,Daclatasvir,P24462
DB09112,Nitrous acid,P69905
DB09112,Nitrous acid,P68871
DB09116,Calcium carbimide,P04040
DB09117,Paraldehyde,P05091
DB09118,Stiripentol,P33261
DB09118,Stiripentol,P10635
DB09118,Stiripentol,P08684
DB09118,Stiripentol,P05177
DB09118,Stiripentol,P11712
DB09118,Stiripentol,P20813
DB09118,Stiripentol,P10632
DB09119,Eslicarbazepine acetate,P33261
DB09119,Eslicarbazepine acetate,P08684
DB09119,Eslicarbazepine acetate,P22309
DB09120,Zucapsaicin,P05177
DB09120,Zucapsaicin,P33261
DB09120,Zucapsaicin,P11712
DB09120,Zucapsaicin,P05181
DB09122,Peginterferon beta-1a,P05177
DB09123,Dienogest,P08684
DB09124,Medrogestone,P08684
DB09128,Brexpiprazole,P08684
DB09128,Brexpiprazole,P10635
DB09143,Sonidegib,P08684
DB09148,Florbetaben F-18,P51589
DB09148,Florbetaben F-18,P78329
DB09166,Etizolam,P08684
DB09166,Etizolam,P33260
DB09166,Etizolam,P33261
DB09167,Dosulepin,P10635
DB09167,Dosulepin,P05177
DB09167,Dosulepin,P33261
DB09167,Dosulepin,P11712
DB09173,Butyrfentanyl,P08684
DB09173,Butyrfentanyl,P10635
DB09183,Dasabuvir,P10632
DB09183,Dasabuvir,P08684
DB09183,Dasabuvir,P10635
DB09183,Dasabuvir,P22309
DB09185,Viloxazine,P10635
DB09185,Viloxazine,O60656
DB09185,Viloxazine,P54855
DB09185,Viloxazine,P05177
DB09185,Viloxazine,P20813
DB09185,Viloxazine,P08684
DB09185,Viloxazine,P20815
DB09195,Lorpiprazole,P10635
DB09195,Lorpiprazole,P08684
DB09198,Lobeglitazone,P05177
DB09198,Lobeglitazone,P11712
DB09198,Lobeglitazone,P33261
DB09198,Lobeglitazone,P08684
DB09198,Lobeglitazone,P10632
DB09199,Netoglitazone,P08684
DB09199,Netoglitazone,P10632
DB09200,Rivoglitazone,P08684
DB09200,Rivoglitazone,P10632
DB09201,Ciglitazone,P08684
DB09201,Ciglitazone,P10632
DB09204,Arotinolol,P10635
DB09213,Dexibuprofen,P11712
DB09213,Dexibuprofen,P10632
DB09213,Dexibuprofen,P22309
DB09213,Dexibuprofen,P35503
DB09213,Dexibuprofen,O60656
DB09213,Dexibuprofen,P06133
DB09213,Dexibuprofen,P33261
DB09213,Dexibuprofen,D6RB81
DB09213,Dexibuprofen,P16662
DB09214,Dexketoprofen,P23219
DB09214,Dexketoprofen,P35354
DB09216,Tolfenamic acid,P08684
DB09221,Polaprezinc,P00441
DB09221,Polaprezinc,P09601
DB09221,Polaprezinc,P04179
DB09221,Polaprezinc,P30711
DB09221,Polaprezinc,P07203
DB09221,Polaprezinc,Q06830
DB09221,Polaprezinc,P30044
DB09223,Blonanserin,P08684
DB09223,Blonanserin,P22309
DB09224,Melperone,P10635
DB09225,Zotepine,P04798
DB09225,Zotepine,P05177
DB09225,Zotepine,P08684
DB09225,Zotepine,P20815
DB09225,Zotepine,P20813
DB09225,Zotepine,P33261
DB09225,Zotepine,P10635
DB09227,Barnidipine,P08684
DB09227,Barnidipine,P20815
DB09227,Barnidipine,P24462
DB09227,Barnidipine,Q9HB55
DB09229,Aranidipine,P08684
DB09230,Azelnidipine,P08684
DB09231,Benidipine,P08684
DB09231,Benidipine,P20815
DB09232,Cilnidipine,P08684
DB09234,Darodipine,P08684
DB09235,Efonidipine,P08684
DB09236,Lacidipine,P08684
DB09237,Levamlodipine,P08684
DB09237,Levamlodipine,P35228
DB09237,Levamlodipine,P29474
DB09238,Manidipine,P11712
DB09238,Manidipine,P10635
DB09238,Manidipine,P04798
DB09238,Manidipine,P20813
DB09238,Manidipine,P33261
DB09238,Manidipine,P08684
DB09239,Niguldipine,P08684
DB09240,Niludipine,P08684
DB09241,Methylene blue,P22310
DB09241,Methylene blue,O60656
DB09241,Methylene blue,P05177
DB09241,Methylene blue,P20813
DB09241,Methylene blue,P10632
DB09241,Methylene blue,P11712
DB09241,Methylene blue,P33261
DB09241,Methylene blue,P08684
DB09241,Methylene blue,P20815
DB09241,Methylene blue,P30043
DB09241,Methylene blue,P10635
DB09244,Pirlindole,P21397
DB09245,Toloxatone,P21397
DB09256,Tegafur,P11509
DB09256,Tegafur,P05177
DB09256,Tegafur,P10632
DB09256,Tegafur,P05181
DB09256,Tegafur,P20815
DB09262,Imidafenacin,P08684
DB09262,Imidafenacin,P22310
DB09268,Picosulfuric acid,A0A0H2Z368
DB09269,Phenylacetic acid,P23141
DB09270,Ubidecarenone,P04035
DB09273,Doxofylline,P05177
DB09274,Artesunate,O60656
DB09274,Artesunate,P16662
DB09274,Artesunate,P11509
DB09276,Sodium aurothiomalate,P22309
DB09280,Lumacaftor,P08684
DB09280,Lumacaftor,P20813
DB09280,Lumacaftor,P10632
DB09280,Lumacaftor,P11712
DB09280,Lumacaftor,P33261
DB09282,Molsidomine,O76074
DB09282,Molsidomine,P33402
DB09285,Morniflumate,P09917
DB09285,Morniflumate,P35354
DB09285,Morniflumate,O60656
DB09288,Propacetamol,P06276
DB09288,Propacetamol,P05181
DB09288,Propacetamol,P05177
DB09288,Propacetamol,P10635
DB09288,Propacetamol,P22309
DB09288,Propacetamol,P19224
DB09288,Propacetamol,O60656
DB09288,Propacetamol,P54855
DB09288,Propacetamol,Q9HAW8
DB09288,Propacetamol,P50225
DB09288,Propacetamol,P0DMM9
DB09288,Propacetamol,P49888
DB09288,Propacetamol,Q06520
DB09288,Propacetamol,P11245
DB09288,Propacetamol,P11712
DB09288,Propacetamol,P08684
DB09289,Tianeptine,P08684
DB09290,Ramosetron,P05177
DB09291,Rolapitant,P08684
DB09291,Rolapitant,P10635
DB09295,Talniflumate,P23219
DB09295,Talniflumate,P35354
DB09296,Ombitasvir,P10632
DB09296,Ombitasvir,P22309
DB09297,Paritaprevir,P08684
DB09297,Paritaprevir,P20815
DB09297,Paritaprevir,P22309
DB09298,Silibinin,P10632
DB09298,Silibinin,P22309
DB09299,Tenofovir alafenamide,P10619
DB09299,Tenofovir alafenamide,P23141
DB09299,Tenofovir alafenamide,P49773
DB09299,Tenofovir alafenamide,P00568
DB09299,Tenofovir alafenamide,P54819
DB09299,Tenofovir alafenamide,P15531
DB09299,Tenofovir alafenamide,P22392
DB09299,Tenofovir alafenamide,P08684
DB09301,Chondroitin sulfate,P34059
DB09301,Chondroitin sulfate,P07686
DB09301,Chondroitin sulfate,P08236
DB09301,Chondroitin sulfate,P51688
DB09301,Chondroitin sulfate,P35475
DB09301,Chondroitin sulfate,P22304
DB09301,Chondroitin sulfate,P15848
DB09308,Solithromycin,P08684
DB09309,Kitasamycin,P08684
DB09317,"Synthetic Conjugated Estrogens, A",P08684
DB09318,"Synthetic Conjugated Estrogens, B",P08684
DB09325,Sodium fluoride,Q9UHY7
DB09325,Sodium fluoride,A0A448RWU9
DB09325,Sodium fluoride,B3WCW7
DB09325,Sodium fluoride,A3CMA7
DB09325,Sodium fluoride,A0A1C7C740
DB09326,Ammonia N-13,Q8N159
DB09327,Tegafur-uracil,P11509
DB09327,Tegafur-uracil,Q12882
DB09327,Tegafur-uracil,Q16555
DB09327,Tegafur-uracil,Q9UBR1
DB09328,Vayarin,P05181
DB09328,Vayarin,O60427
DB09328,Vayarin,Q9GZR5
DB09328,Vayarin,Q15067
DB09330,Osimertinib,P08684
DB09330,Osimertinib,P05177
DB09332,Kappadione,Q9BQB6
DB09332,Kappadione,P16435
DB09338,Mersalyl,P19827
DB09338,Mersalyl,P35558
DB09340,Tyropanoic acid,P08236
DB09341,"Dextrose, unspecified form",P19367
DB09341,"Dextrose, unspecified form",P35557
DB09342,Propoxycaine,P23141
DB09344,Invert sugar,P35557
DB09344,Invert sugar,P00512
DB09351,Levobetaxolol,P10635
DB09371,Norethynodrel,P08684
DB09374,Indocyanine green acid form,O75874
DB09378,Fluprednisolone,P08684
DB09381,Esterified estrogens,P08684
DB09383,Meprednisone,P08684
DB09383,Meprednisone,P20815
DB09389,Norgestrel,P08684
DB09389,Norgestrel,P11511
DB09395,Sodium acetate,Q9NR19
DB09456,Insulin beef,P05177
DB09456,Insulin beef,P14735
DB09462,Glycerin,P00352
DB09462,Glycerin,P05181
DB09494,Cetyl alcohol,P14550
DB09498,Strontium chloride Sr-89,P10696
DB09498,Strontium chloride Sr-89,P05186
DB09499,Thiosulfuric acid,Q16762
DB09499,Thiosulfuric acid,Q8NFU3
DB09499,Thiosulfuric acid,P20813
DB09502,Fludeoxyglucose (18F),P19367
DB09516,Mequinol,P08263
DB09526,Hydroquinone,P10253
DB09539,Omega-3-acid ethyl esters,P35610
DB09555,Dexchlorpheniramine maleate,P10635
DB09555,Dexchlorpheniramine maleate,P08684
DB09564,Insulin degludec,P05177
DB09564,Insulin degludec,P14735
DB09570,Ixazomib,P08684
DB09570,Ixazomib,P05177
DB09570,Ixazomib,P20813
DB09570,Ixazomib,P10632
DB09570,Ixazomib,P10635
DB09570,Ixazomib,P33261
DB09570,Ixazomib,P11712
DB09571,Levmetamfetamine,P11086
DB10534,Grapefruit,P08684
DB11077,Polyethylene glycol 400,Q02928
DB11077,Polyethylene glycol 400,P11766
DB11077,Polyethylene glycol 400,P50225
DB11090,Potassium nitrate,P71278
DB11091,Hydrogen peroxide,P04040
DB11091,Hydrogen peroxide,P07203
DB11091,Hydrogen peroxide,P10696
DB11094,Vitamin D,Q6VVX0
DB11094,Vitamin D,O15528
DB11094,Vitamin D,P08684
DB11095,Desirudin,P15085
DB11113,Castor oil,P16233
DB11118,Ammonia,Q9UI32
DB11118,Ammonia,P15104
DB11118,Ammonia,P31327
DB11121,Chloroxylenol,P22309
DB11127,Selenious acid,Q16881
DB11127,Selenious acid,P00390
DB11127,Selenious acid,Q96I15
DB11127,Selenious acid,P07203
DB11130,Opium,P10635
DB11130,Opium,P08684
DB11133,Omega-3 fatty acids,P35354
DB11133,Omega-3 fatty acids,P09917
DB11135,Selenium,Q96I15
DB11135,Selenium,P00390
DB11135,Selenium,Q16881
DB11143,Cresol,P22309
DB11148,Butamben,P06276
DB11155,Triclocarban,P04798
DB11155,Triclocarban,Q16678
DB11156,Pyrantel,Q02928
DB11181,Homatropine,P23141
DB11182,Rose bengal,P61626
DB11195,Xylitol,E5G6H4
DB11198,Peppermint oil,P05177
DB11198,Peppermint oil,P08684
DB11219,Enzacamene,P14550
DB11219,Enzacamene,P05091
DB11251,Tocopherol,P78329
DB11251,Tocopherol,P08684
DB11256,Levomefolic acid,Q99707
DB11273,Dihydroergocornine,P08684
DB11274,Dihydro-alpha-ergocryptine,P08684
DB11282,Diethyltoluamide,P05177
DB11282,Diethyltoluamide,P20813
DB11282,Diethyltoluamide,P10635
DB11282,Diethyltoluamide,P05181
DB11282,Diethyltoluamide,P04798
DB11282,Diethyltoluamide,P33261
DB11282,Diethyltoluamide,P08684
DB11311,Prothrombin,P00742
DB11345,(S)-camphor,P11509
DB11358,Evening primrose oil,O60427
DB11358,Evening primrose oil,Q9NYP7
DB11358,Evening primrose oil,Q9GZR5
DB11358,Evening primrose oil,P16050
DB11358,Evening primrose oil,P23219
DB11358,Evening primrose oil,P35354
DB11358,Evening primrose oil,O95864
DB11362,Selexipag,P23141
DB11362,Selexipag,P35503
DB11362,Selexipag,P16662
DB11362,Selexipag,P10632
DB11362,Selexipag,P08684
DB11363,Alectinib,P08684
DB11365,Sennosides,Q59976
DB11366,Roquinimex,P08684
DB11367,Cefroxadine,P00807
DB11383,Carbomycin,P08684
DB11400,Doramectin,P08684
DB11404,Enrofloxacin,P05177
DB11405,Eprinomectin,P08684
DB11412,Fenthion,P05177
DB11412,Fenthion,P20813
DB11412,Fenthion,P11712
DB11412,Fenthion,P33261
DB11412,Fenthion,P08684
DB11412,Fenthion,P20815
DB11421,Imidacloprid,P20813
DB11421,Imidacloprid,P10635
DB11421,Imidacloprid,P05181
DB11421,Imidacloprid,P08684
DB11431,Moxidectin,P08684
DB11431,Moxidectin,Q14097
DB11442,Oleandomycin,P08684
DB11443,Orbifloxacin,P05177
DB11450,Pimobendan,P05177
DB11459,Selamectin,P08684
DB11470,Tildipirosin,P08684
DB11487,Dexamethasone isonicotinate,P08684
DB11487,Dexamethasone isonicotinate,P20815
DB11491,Sarafloxacin,P05177
DB11511,Difloxacin,P05177
DB11511,Difloxacin,P04798
DB11529,Melengestrol,P08684
DB11558,Toluene,P05181
DB11558,Toluene,P20813
DB11558,Toluene,P10632
DB11558,Toluene,P05177
DB11558,Toluene,P04798
DB11560,Lesinurad,P11712
DB11560,Lesinurad,P08684
DB11564,Insulin argine,P05177
DB11567,Insulin peglispro,P05177
DB11568,Insulin tregopil,P05177
DB11574,Elbasvir,P08684
DB11574,Elbasvir,P20815
DB11574,Elbasvir,P24462
DB11574,Elbasvir,Q9HB55
DB11575,Grazoprevir,P08684
DB11581,Venetoclax,P08684
DB11586,Asunaprevir,P08684
DB11586,Asunaprevir,P20815
DB11586,Asunaprevir,P11509
DB11586,Asunaprevir,P20813
DB11586,Asunaprevir,P11712
DB11586,Asunaprevir,P33261
DB11586,Asunaprevir,P10635
DB11590,Thimerosal,P00390
DB11590,Thimerosal,P07203
DB11590,Thimerosal,P04179
DB11611,Lifitegrast,P11712
DB11613,Velpatasvir,P20813
DB11613,Velpatasvir,P10632
DB11613,Velpatasvir,P08684
DB11614,Rupatadine,P08684
DB11614,Rupatadine,P11712
DB11614,Rupatadine,P33261
DB11614,Rupatadine,P10635
DB11619,Gestrinone,P08684
DB11632,Opicapone,P33261
DB11632,Opicapone,P10632
DB11632,Opicapone,P11712
DB11632,Opicapone,P05177
DB11632,Opicapone,P20813
DB11633,Isavuconazole,P08684
DB11633,Isavuconazole,P20815
DB11633,Isavuconazole,P10632
DB11633,Isavuconazole,P11712
DB11633,Isavuconazole,P33261
DB11633,Isavuconazole,P10635
DB11633,Isavuconazole,P20813
DB11633,Isavuconazole,O60656
DB11633,Isavuconazole,Q9HAW9
DB11635,Tocofersolan,P78329
DB11635,Tocofersolan,P08684
DB11636,Nomegestrol,P08684
DB11637,Delamanid,P02768
DB11637,Delamanid,P08684
DB11637,Delamanid,P04798
DB11637,Delamanid,P10635
DB11637,Delamanid,P05181
DB11637,Delamanid,P9WP15
DB11638,Artenimol,O60656
DB11638,Artenimol,P16662
DB11638,Artenimol,P10635
DB11638,Artenimol,P33261
DB11640,Amifampridine,P11245
DB11640,Amifampridine,P18440
DB11641,Vinflunine,P08684
DB11642,Pitolisant,P10635
DB11642,Pitolisant,P08684
DB11642,Pitolisant,P05177
DB11642,Pitolisant,P20813
DB11660,Latanoprostene bunod,Q6LAP9
DB11660,Latanoprostene bunod,P08263
DB11660,Latanoprostene bunod,P11310
DB11660,Latanoprostene bunod,P09110
DB11660,Latanoprostene bunod,P30084
DB11660,Latanoprostene bunod,Q16836
DB11660,Latanoprostene bunod,P07327
DB11660,Latanoprostene bunod,P00325
DB11660,Latanoprostene bunod,P00326
DB11672,Curcumin,P10635
DB11672,Curcumin,P11712
DB11672,Curcumin,P08684
DB11672,Curcumin,P20813
DB11672,Curcumin,P05177
DB11672,Curcumin,P08263
DB11672,Curcumin,P09488
DB11672,Curcumin,P09211
DB11679,Fruquintinib,P10632
DB11679,Fruquintinib,P11712
DB11679,Fruquintinib,P33261
DB11679,Fruquintinib,P08684
DB11679,Fruquintinib,P20815
DB11679,Fruquintinib,P24462
DB11682,Daprodustat,P10632
DB11682,Daprodustat,P08684
DB11689,Selumetinib,P33261
DB11689,Selumetinib,P11712
DB11689,Selumetinib,P10632
DB11689,Selumetinib,P05177
DB11689,Selumetinib,P11509
DB11689,Selumetinib,P08684
DB11689,Selumetinib,P05181
DB11689,Selumetinib,P20815
DB11689,Selumetinib,P22309
DB11689,Selumetinib,P35503
DB11693,Voclosporin,P08684
DB11697,Pacritinib,P08684
DB11697,Pacritinib,P05177
DB11697,Pacritinib,P33261
DB11712,Tezacaftor,P20815
DB11712,Tezacaftor,P08684
DB11712,Tezacaftor,P05177
DB11712,Tezacaftor,P20813
DB11712,Tezacaftor,P10632
DB11712,Tezacaftor,P11712
DB11712,Tezacaftor,P33261
DB11712,Tezacaftor,P10635
DB11718,Encorafenib,P05177
DB11718,Encorafenib,P20813
DB11718,Encorafenib,P10632
DB11718,Encorafenib,P11712
DB11718,Encorafenib,P33261
DB11718,Encorafenib,P10635
DB11718,Encorafenib,P08684
DB11718,Encorafenib,P20815
DB11718,Encorafenib,P24462
DB11718,Encorafenib,P22309
DB11730,Ribociclib,P08684
DB11732,Lasmiditan,P10635
DB11735,Galactose,P51570
DB11735,Galactose,P09148
DB11735,Galactose,Q8T8E9
DB11737,Icotinib,P08684
DB11737,Icotinib,P05177
DB11737,Icotinib,P20815
DB11739,Vonoprazan,P08684
DB11739,Vonoprazan,P10635
DB11739,Vonoprazan,P20815
DB11739,Vonoprazan,P20813
DB11739,Vonoprazan,P33261
DB11739,Vonoprazan,P11712
DB11750,Clobetasol,P08684
DB11750,Clobetasol,P20815
DB11751,Cabotegravir,O60656
DB11751,Cabotegravir,P22309
DB11752,Bryostatin 1,P08684
DB11753,Rifamycin,P08684
DB11753,Rifamycin,P33261
DB11753,Rifamycin,P20813
DB11753,Rifamycin,P10632
DB11753,Rifamycin,P11712
DB11753,Rifamycin,P05177
DB11753,Rifamycin,P10635
DB11761,Tenapanor,P08684
DB11761,Tenapanor,P20815
DB11763,Momelotinib,P08684
DB11763,Momelotinib,P10632
DB11763,Momelotinib,P33261
DB11763,Momelotinib,P05177
DB11763,Momelotinib,P11712
DB11763,Momelotinib,P20813
DB11763,Momelotinib,P22309
DB11763,Momelotinib,O60656
DB11767,Sarilumab,P08684
DB11770,Talinolol,P10635
DB11774,Pazufloxacin,P05177
DB11779,Danoprevir,P08684
DB11785,Anisodamine,P10635
DB11791,Capmatinib,P08684
DB11791,Capmatinib,Q06278
DB11791,Capmatinib,P05177
DB11793,Niraparib,O00748
DB11793,Niraparib,P22309
DB11793,Niraparib,Q6LAP9
DB11793,Niraparib,P05177
DB11799,Bictegravir,P08684
DB11799,Bictegravir,P22309
DB11799,Bictegravir,P09086
DB11799,Bictegravir,Q96FL8
DB11800,Tivozanib,P08684
DB11805,Saracatinib,P08684
DB11817,Baricitinib,P08684
DB11823,Esketamine,P08684
DB11823,Esketamine,P20813
DB11823,Esketamine,P11712
DB11823,Esketamine,P33261
DB11827,Ertugliflozin,P08684
DB11827,Ertugliflozin,P20815
DB11827,Ertugliflozin,P10632
DB11827,Ertugliflozin,O60656
DB11827,Ertugliflozin,P16662
DB11827,Ertugliflozin,P22309
DB11827,Ertugliflozin,P22310
DB11828,Neratinib,P08684
DB11828,Neratinib,P31513
DB11837,Osilodrostat,P08684
DB11837,Osilodrostat,P20813
DB11837,Osilodrostat,P10635
DB11837,Osilodrostat,P22310
DB11837,Osilodrostat,P16662
DB11837,Osilodrostat,P36537
DB11837,Osilodrostat,P20815
DB11837,Osilodrostat,P05177
DB11837,Osilodrostat,P33261
DB11837,Osilodrostat,P05181
DB11842,Angiotensin II,Q07075
DB11842,Angiotensin II,Q9BYF1
DB11855,Revefenacin,P10635
DB11859,Brexanolone,P15121
DB11886,Infigratinib,P08684
DB11886,Infigratinib,P31513
DB11892,Prulifloxacin,P05177
DB11901,Apalutamide,P10632
DB11901,Apalutamide,P08684
DB11901,Apalutamide,P33261
DB11901,Apalutamide,P11712
DB11915,Valbenazine,P08684
DB11915,Valbenazine,P20815
DB11915,Valbenazine,P10635
DB11919,6-O-benzylguanine,P08684
DB11921,Deflazacort,P08684
DB11921,Deflazacort,P20815
DB11932,Abametapir,P05177
DB11932,Abametapir,P08684
DB11932,Abametapir,P20813
DB11936,Bempedoic acid,O14975
DB11936,Bempedoic acid,P16662
DB11936,Bempedoic acid,Q9H093
DB11942,Selinexor,P08684
DB11943,Delafloxacin,P22309
DB11943,Delafloxacin,P35503
DB11943,Delafloxacin,P54855
DB11943,Delafloxacin,P05181
DB11943,Delafloxacin,P11712
DB11943,Delafloxacin,P08684
DB11952,Duvelisib,P08684
DB11960,Carboxyamidotriazole,P08684
DB11963,Dacomitinib,P10635
DB11963,Dacomitinib,P11712
DB11963,Dacomitinib,P08684
DB11963,Dacomitinib,P22309
DB11967,Binimetinib,P22309
DB11967,Binimetinib,P05177
DB11967,Binimetinib,P33261
DB11978,Glasdegib,P08684
DB11978,Glasdegib,P10632
DB11978,Glasdegib,O60656
DB11986,Entrectinib,P08684
DB11995,Avatrombopag,P10632
DB11995,Avatrombopag,P11712
DB12001,Abemaciclib,P08684
DB12001,Abemaciclib,P05177
DB12001,Abemaciclib,P20813
DB12001,Abemaciclib,P10632
DB12001,Abemaciclib,P11712
DB12001,Abemaciclib,P10635
DB12005,Nirogacestat,P20813
DB12005,Nirogacestat,P10635
DB12005,Nirogacestat,P10632
DB12005,Nirogacestat,P11712
DB12005,Nirogacestat,P33261
DB12005,Nirogacestat,P08684
DB12010,Fostamatinib,P09923
DB12010,Fostamatinib,P08684
DB12010,Fostamatinib,O60656
DB12015,Alpelisib,P08684
DB12015,Alpelisib,P11712
DB12015,Alpelisib,P10632
DB12015,Alpelisib,P33261
DB12016,Ponesimod,P51589
DB12016,Ponesimod,P08684
DB12016,Ponesimod,P20815
DB12016,Ponesimod,Q08477
DB12016,Ponesimod,Q9HCS2
DB12016,Ponesimod,P22309
DB12016,Ponesimod,P16662
DB12020,Tecovirimat,P22309
DB12020,Tecovirimat,P35503
DB12020,Tecovirimat,P22310
DB12020,Tecovirimat,P08684
DB12020,Tecovirimat,P10632
DB12020,Tecovirimat,P33261
DB12020,Tecovirimat,P20813
DB12026,Voxilaprevir,P08684
DB12026,Voxilaprevir,P05177
DB12026,Voxilaprevir,P10632
DB12072,Orantinib,P05177
DB12072,Orantinib,P04798
DB12072,Orantinib,P10632
DB12089,Lorvotuzumab mertansine,P08684
DB12092,Naftopidil,P08684
DB12093,Tetrahydropalmatine,P08684
DB12095,Telotristat ethyl,P23141
DB12095,Telotristat ethyl,O00748
DB12095,Telotristat ethyl,P08684
DB12095,Telotristat ethyl,P20813
DB12095,Telotristat ethyl,P06133
DB12095,Telotristat ethyl,P16662
DB12095,Telotristat ethyl,P11712
DB12095,Telotristat ethyl,P33261
DB12095,Telotristat ethyl,P10635
DB12095,Telotristat ethyl,P10632
DB12110,m-Chlorophenylpiperazine,P10635
DB12131,Vinpocetine,P08684
DB12141,Gilteritinib,P08684
DB12147,Erdafitinib,P11712
DB12147,Erdafitinib,P08684
DB12151,Brincidofovir,P78329
DB12151,Brincidofovir,P17405
DB12151,Brincidofovir,P05177
DB12151,Brincidofovir,P20813
DB12151,Brincidofovir,P10632
DB12151,Brincidofovir,P11712
DB12151,Brincidofovir,P33261
DB12151,Brincidofovir,P10635
DB12161,Deutetrabenazine,P16152
DB12161,Deutetrabenazine,O75828
DB12161,Deutetrabenazine,P10635
DB12161,Deutetrabenazine,P05177
DB12161,Deutetrabenazine,P20815
DB12161,Deutetrabenazine,P08684
DB12184,Gepirone,P08684
DB12212,Landiolol,P10635
DB12218,Capivasertib,P08684
DB12218,Capivasertib,P16662
DB12235,Estetrol,P08684
DB12235,Estetrol,P16662
DB12236,Bexagliflozin,O60656
DB12236,Bexagliflozin,P22309
DB12236,Bexagliflozin,P08684
DB12236,Bexagliflozin,P10632
DB12236,Bexagliflozin,P10635
DB12240,Polatuzumab vedotin,P08684
DB12240,Polatuzumab vedotin,P20815
DB12245,Triclabendazole,P05177
DB12245,Triclabendazole,P11712
DB12245,Triclabendazole,P04798
DB12245,Triclabendazole,Q16678
DB12245,Triclabendazole,P08684
DB12245,Triclabendazole,P33261
DB12245,Triclabendazole,P10635
DB12245,Triclabendazole,P11509
DB12245,Triclabendazole,P10632
DB12245,Triclabendazole,P20813
DB12255,Vadadustat,P22309
DB12255,Vadadustat,Q9HAW7
DB12255,Vadadustat,Q9HAW9
DB12255,Vadadustat,O60656
DB12255,Vadadustat,P16662
DB12255,Vadadustat,P20813
DB12255,Vadadustat,P10632
DB12255,Vadadustat,P08684
DB12255,Vadadustat,P11712
DB12265,Fexinidazole,P05177
DB12265,Fexinidazole,P20813
DB12265,Fexinidazole,P33261
DB12265,Fexinidazole,P08684
DB12265,Fexinidazole,P20815
DB12265,Fexinidazole,P31513
DB12265,Fexinidazole,P10635
DB12266,Epofolate,P08684
DB12278,Propiverine,P08684
DB12278,Propiverine,Q01740
DB12278,Propiverine,P31513
DB12301,Doravirine,P08684
DB12301,Doravirine,P20815
